url,text,date
https://www.courts.ca.gov/7662.htm,"Educational and Scholastic Achievement: A.B. Rutgers College, 1969; J.D. Magna Cum Laude, University of San Diego School of Law, 1972; Editor-in-Chief, San Diego Law Review, 1972; L.L.M. University of Virginia, 2004.
Judicial Positions and Assignments: Appointed Presiding Justice, First District Court of Appeal, Division Four, by Governor Arnold Schwarzenegger, confirmed by Commission on Judicial Appointments January 6, 2006; elected to an eight year term on January 2007. Appointed to the First District Court of Appeal, Division Two, by Governor Pete Wilson, confirmed by Commission on Judicial Appointments December 2, 1996; Appointed Contra Costa Superior Court Judge by Governor Wilson, January 6, 1994; elected to full term June 1994.
Judicial Activities and Associations: Commissioner, Commission on Judicial Performance May 2013-present; Member, California Judges Association, Judicial Ethics Committee, 1994-2001, 2009-2011, Vice-Chair 1999, Chair 2000-2001; Judicial Elections Committee, 1994-1995; American Bar Association, Judicial Division 1999-2003; Member, CJER Education Planning Committee 1996-2000; Member, Judicial Council Appellate Advisory Committee 1998-2001; Member, Judicial Council Task Force on Jury Instructions 1999-2004; Member, Judicial Council Advisory Committee on Civil and Small Claims Actions 2005-2007; Chair, First District Mediation Task Force and Committee 1998-present; Member, Robert G. McGrath American Inns of Court 1998-2001; Member, State Bar Commission on Revision of Rules of Professional Conduct, 2001-2010; Member, National Association of Women Judges, 1995-1999.
Professional Experience: Bronson Bronson & McKinnon, San Francisco and Walnut Creek, 1977-1994; Trial Attorney, U.S. Department of Justice, Washington, D.C., 1972-1977.
American Bar Association: Litigation Section; Committee on Professional Responsibility; Forum on the Construction Industry; Forum on Franchising Member; Association of Professional Responsibility Lawyers.
State Bar of California: Committee on Professional Responsibility and Conduct, 1984-1989; Chair, 1988; Special Advisor, 1989.
Contra Costa Bar Association: President, Section on Professional Responsibility and Practice, 1991-1994; Member, Delegation to the State Bar Conference of Delegates, 1992-1994; Member, Alternative Dispute Resolution Committee; Member, Women's Law Section, 1993.
San Francisco Bar Association: Member, Ethics Committee, 1979-present; Chair, 1983-1984; Chair, Elections Committee, 1984; Member, International Franchise Association.
Honors and Awards: Formal commendation from Director of the U.S. Marshal Service, 1977; Trial Judge of the Year, Alameda Contra Costa Trial Lawyers Association, 1996; Appellate Justice of the Year, San Francisco Trial Lawyers Association, 2002; Italian American Bar Association, Justice of the Year, 2005.
Teaching: Adjunct Professor, Hastings College of the Law, 1999-present; Adjunct Professor of Law, John F. Kennedy School of Law, 1998-2001; Seminar Leader and Faculty, California Judicial College, 1995-1996; Faculty member, Hastings Center for Trial and Appellate Advocacy, 1988-1994.",01/06/1994-01/07/2007
https://www.courts.ca.gov/7659.htm,"Presiding Justice
Personal Born August 24, 1937, San Pedro, California Married (Lee Labe Pollak) Four children (Deborah Pollak Levy, December 10, 1960 Lauren Pollak, March 25, 1964 Harrison Martin Pollak, December 15, 1967 Kimberly Pollak, September 1, 1970)
Education Lowell High School, San Francisco; graduated (valedictorian) 1955 Stanford University, A.B. 1959 (with Great Honors) Harvard Law School, LL.B. 1962 (Magna Cum Laude)
Professional Experience 1962-1963 Law Clerk to Chief Justice Earl Warren, and to Justices (Ret.) Stanley Reed and Harold Burton 1963-1965 United States Department of Justice, Criminal Division; Special Assistant to Assistant Attorney General 1964 President's Commission on the Assassination of President John F. Kennedy; Staff Member 1965-1982 Howard Rice Nemerovski Canady & Pollak; Associate Attorney 1965-1968; Partner 1968-1982 1982-2002 Judge of the San Francisco Superior Court 2002-2018 Associate Justice of the First District Court of Appeal, Division Three 2018-Present Presiding Justice of the First District Court of Appeal, Division Four",08/24/1937-02/01/2018-Present
https://www.courts.ca.gov/7654.htm,"Presiding Justice
Born: August 17, 1938 - New York City
B.A.: Johns Hopkins University - 1960
M.A.: Cornell University - 1962
L.L.B.: Yale Law School - 1965
Justice Kline graduated from Johns Hopkins with honors. He attended graduate school at Cornell as an Alfred P. Sloan Fellow. At Yale Law School he received the Gherini and Sutherland Cup prizes.
After graduation from law school, Justice Kline served as law clerk to Justice Raymond E. Peters of the California Supreme Court. Thereafter he was for four years an attorney in New York with the Wall Street firm of Davis Polk and Wardwell. In 1971, after returning to California, he served as a Legal Services Lawyer and was one of the founders of Public Advocates, Inc., the first non-profit public interest law firm in the west. He was Managing Attorney of Public Advocates when, in January 1975, he was appointed Legal Affairs Secretary to Governor Edmund G. Brown, Jr.
As Legal Affairs Secretary, Justice Kline served on the Governor’s cabinet for six years, until he was appointed to the San Francisco Superior Court in September 1980. He was appointed Presiding Justice of the Court of Appeal in December 1982.
At the present time Justice Kline is Chairman of the Board of Directors of the San Francisco Conservation Corps and a member of the Board of Directors of the Golden Gate Kindergarten Association and the American Jewish Congress (Northern California Division). He has served on the Board of Directors of Youth Service America, the San Francisco Lawyers Committee for Urban Affairs, the San Francisco Private Industry Council, and was President of the Youth Guidance Center Improvement Committee. He is also a member of the Juvenile Justice Advisory Committee of the California Judicial Council, California Judges Association, the Institute of Judicial Administration, the World Affairs Council, and the National Association of Youth and Conservation Corps.",08/17/1960-09/01/1980
https://www.courts.ca.gov/7660.htm,"Presiding Justice
Justice Siggins was appointed presiding justice of Division Three of the Court of Appeal by Governor Brown in July 2018, and first joined the court as an associate justice in 2006. Prior to becoming an appellate justice, he served as the Legal Affairs Secretary to Governor Arnold Schwarzenegger (2003-2005) and the Governor’s Interim Chief of Staff (September to November 2005). Before going to work for Governor Schwarzenegger, Justice Siggins was employed in the Attorney General's Office of the California Department of Justice from 1988 until 2003.
Justice Siggins began his career in the Attorney General's Office as a deputy attorney general responsible for the defense of correctional officials and agencies in trials and appeals challenging state correctional policies, practices and conditions of confinement. In 1995 he became a Senior Assistant Attorney General, and in 1999, Justice Siggins was named Chief Deputy Attorney General for Legal Affairs by Attorney General Bill Lockyer. As Chief Deputy Attorney General, he was responsible for the oversight and operation of the California Attorney General's Office. He remained Chief Deputy until he left the Department of Justice to join the Governor's Office in 2003.
Prior to joining the Attorney General's Office, Justice Siggins practiced general civil litigation and maritime law in San Francisco with the firm of Acret & Perrochet (1980-1983), as a sole practitioner (1983-1985), and in the two lawyer firm of German & Siggins (1985-1988).
He is a native San Franciscan, and graduate of St. Ignatius High School (1973). He graduated from Loyola Marymount University (B.A. 1977), and Hastings College of the Law (J.D. 1980). In 2004, Justice Siggins was recognized by California Lawyer Magazine as an Attorney of the Year for achievement in Government/Public Policy, and he was twice named one of the state's 100 most influential lawyers by the Daily Journal (2004/2005). In 2003, Justice Siggins received the Conference of Western Attorneys General Nelson Kempsky Award for outstanding leadership and management of an attorney general's office.
Justice Siggins serves on several advisory committees to the Judicial Council of California in the areas of criminal jury instructions, audit reviews of the state trial courts, and the use and implementation of information technology in the courts. He is also a member of the Executive Board of the California Judges Association. He was retained in office by the voters in 2006 and 2010.
Justice Siggins is a member and current chair of the Board of Trustees of St. Ignatius High School in San Francisco, a current trustee of the Santa Clara University Jesuit School of Theology in Berkeley, and a member of the Commonwealth Club of California. He and his wife Veronique Laband Siggins (1981) reside in San Rafael. They have four adult children and one grandchild.",07/01/2018-07/01/2020
https://www.courts.ca.gov/7661.htm,"Associate Justice
Justice Martin J. Jenkins served as an Associate Justice of the California Court of Appeal, First Appellate District, Division Three, from 2008 to 2019. Prior to assuming office as an associate justice, Justice Jenkins served as a judge of the United States District Court for the Northern District of California from November 1997 to April 2008.
Justice Jenkins graduated from Santa Clara University in 1977, and after a brief period of employment with the Seattle Seahawks Professional Football Team, entered law school at the University of San Francisco School of Law. He obtained his law degree from U.S.F. in May 1980, and upon graduation was the 1980 recipient of the law school's ""Judge Harold J. Haley Award for exceptional distinction in scholarship, character and activities.""
After law school, Justice Jenkins worked as a prosecutor for the Alameda County District Attorney's Office from 1980-1983. In 1983, Judge Jenkins joined the United States Department of Justice as a Trial Attorney, and was assigned to the Civil Rights Division-Criminal Section. As a lawyer in the Civil Rights Division, he prosecuted racial violence and police misconduct cases for several years. In 1986, Justice Jenkins accepted employment as a trial attorney with the Pacific Bell Legal Department in San Francisco, handling a wide variety of civil litigation matters, until his appointment by Governor George Deukmejian to the Oakland Municipal Court in 1989. In 1992, he was elevated by Governor Pete Wilson to the Alameda County Superior Court and in 1995, became the Presiding Judge of the Juvenile Division.
A native of San Francisco, Justice Jenkins is involved in numerous civic, religious, and charitable organizations serving youth in the San Francisco Bay Area. On April 15, 1998, Justice Jenkins was awarded the St. Thomas More Award, given annually by the St. Thomas More Society of San Francisco, in recognition of his distinguished record of service and dedication to his family, his church and his community.",11/18/1997-04/15/2019
https://www.courts.ca.gov/42294.htm,"Justice Sanchez was appointed to the First Appellate District in October 2018 by Governor Edmund G. Brown, Jr. He serves as an Associate Justice in Division One. Before joining the Court, Justice Sanchez served for seven years as Governor Brown’s Deputy Legal Affairs Secretary and was a senior advisor on corrections and criminal justice matters. He was responsible for managing and directing all state and federal prisoner class action cases and other significant corrections litigation and appeals, supervising the work of several hundred attorneys from the Office of the Attorney General and outside counsel. Justice Sanchez also advised the Governor and other senior staff on criminal justice reform legislation, executive appointments, parole and clemency decisions, and regulatory changes. He played an instrumental role in the drafting and implementation of the landmark Public Safety and Rehabilitation Act of 2016 and its enabling regulations. Justice Sanchez began his career as an associate at Munger, Tolles & Olson LLP, where he litigated a wide range of commercial matters at the trial and appellate levels. He had an active pro bono practice and received the ACLU of Southern California’s Social Justice Award in 2010 for his work on Bautista v. State of California, a lawsuit brought to enforce and improve heat illness protection safety regulations for California farmworkers. Prior to joining the Governor’s Office, Justice Sanchez served as a deputy in the Correctional Law Section of the Office of the Attorney General in San Francisco, where he was a lead attorney on several complex prisoner class action cases, including Coleman v. Brown, Plata v. Brown, and Three Judge Court. Justice Sanchez received his B.A. from Yale College in 1998, graduating cum laude with distinction in two majors. He was a Fulbright Scholar in 1999 in Buenos Aires, Argentina, where he surveyed and wrote on presidential electoral campaign politics. He earned a Master of Philosophy degree in European Studies from the University of Cambridge in 2000, and a Juris Doctor degree from Yale Law School in 2005. He clerked for the Honorable Richard A. Paez on the United States Court of Appeals for the Ninth Circuit from 2005 to 2006. Justice Sanchez is a native of Los Angeles and lives with his wife Christina Meyer and their son in Oakland, California.",10/08/2018-05/01/2015
https://www.courts.ca.gov/7668.htm,"Associate Justice
Judicial and Professional Positions: Associate Justice, First District Court of Appeal, Division Five, January 2007 - May 2022 Superior Court Judge, Alameda County, 1996 - 2007 Attorney/Partner, Anderson, Galloway & Lucchese (Specialized in Civil Litigation with an emphasis on Medical Negligence), 1988 - 1996 Private Practice, 1985 - 1988 Deputy District Attorney, Alameda County, 1980 - 1985
Professional Activities: Judicial Council Civil and Small Claims Advisory Committee, 2007 - Present Alameda County Superior Court Executive Committee, 2005 - 2007 Chair, Civil Committee, Alameda County Superior Court, 2006 - 2007 Board of Trustees, Alameda County Law Library, 2005 - 2007 Board of Directors, San Francisco Law School, 2000 - 2001
Education: San Francisco Law School, 1979, J.D. Fisk University, 1965, B.A.
Personal: Married, one adult child Enjoys sports and working out at the gym",01/2007-05/2022
https://www.courts.ca.gov/42201.htm,"Justice Burns was appointed as Associate Justice to the First District Court of Appeal, Division Five, by Governor Edmund G. Brown Jr. in December 2018.
Prior to his appointment, Justice Burns spent most of his career as an attorney in the California Department of Justice, where he worked on a wide variety of matters. He served as Deputy Attorney General with the Tort and Condemnation Section from 1997 to 1999, followed by the Land Law Section from 1999 to 2006. In 2004, Justice Burns was granted a fellowship to study Supreme Court practice with the National Association of Attorneys General in Washington D.C. Beginning in 2006, he served as the state’s first Deputy Solicitor General for Civil Law, supervising the state’s civil cases in the California Supreme Court and the United States Supreme Court. In December 2011, Governor Brown appointed him Undersecretary of the California Environmental Protection Agency, an agency that employed 6,000 people and had a budget of $4.7 billion.
Justice Burns holds a degree in history from the University of California Los Angeles and a law degree from the University of California Hastings College of the Law. He and his wife Julie live in San Francisco and have four adult children.",12/2018-12/2011
https://www.courts.ca.gov/7710.htm,"Associate Justice William D. Stein was appointed to the Court of Appeal by Governor George Deukmejian in 1988. Prior to his appointment to the appellate court, Justice Stein served on both the Superior and Municipal Courts of the City and County of San Francisco, having been appointed to the Municipal Court in 1984 and to the Superior Court in 1985. He has served on the California Judicial Council, as a member of the committees on Court Management and State Funding of Trial Courts and on the Federal-State Judicial Council. Justice Stein is a fourth generation native San Franciscan, educated in the City's parochial and public schools, receiving his BA degree from San Francisco State University in 1962 and his JD degree from Hastings College of the Law in 1965. Thereafter, he was admitted to practice before all of the California courts, the United States District Court for the Northern District of California, the United States Court of Appeals for the Ninth Circuit, the United States Court of Military Appeals, and the United States Supreme Court where he appeared several times. After graduation from law school, Justice Stein joined the California Attorney General's Office in San Francisco where he specialized in appellate cases. He later became a Senior Assistant Attorney General and, just before his appointment to the bench, served as the Chief Assistant Attorney General in charge of the Criminal Division. During this time, he was also a member of the United States Navy Reserve’s Judge Advocate Generals Corps where he attained the rank of Commander. Justice Stein is a life member of the University of California Alumni Association and belongs to the San Francisco Opera’s Medallion Society, the St. Francis Yacht Club, the United States Power Squadron, the Knights of St. John and the California Heritage Council where he serves on its Board of Directors. Previously, he has served as a member of the Board of Directors of the San Francisco Girls Choral Association and is a former member of the California District Attorneys Association, the Airplane Owners & Pilots Association and the Soaring Society of America. Justice Stein and his wife, Janice, enjoy opera, yachting, travel and their Samoyed, Taras.",08/01/1984-06/30/1988
https://www.courts.ca.gov/7667.htm,"Justice Simons graduated from the University of Michigan in 1967. He then attended the University of Chicago Law School, graduating in 1970.
After serving as a law clerk to Federal District Court Judge Alvin B. Rubin in the Eastern District of Louisiana (New Orleans), he worked as an Associate at Cooley Godward from 1971-1973. He then served as a Deputy Public Defender in Contra Costa County until 1980, when he was appointed to the Mt. Diablo Municipal Court in that county. He was elevated to the Contra Costa Superior Court in April 1995, where he served as Presiding Judge in 1999 and 2000. In January 2000, he was appointed to the Court of Appeal, Division Five and was confirmed by the Commission on Judicial Appointments.
Justice Simons has devoted considerable time to teaching evidence to judges, lawyers and law students. He served as the Dean of the B.E.Witkin Judicial College in 1995 and 1996 and was an adjunct professor of law at Hastings College of the Law from 2002-2004. He was awarded the 2000 Bernard Jefferson Award for distinguished service in judicial education.
Married to Carol Simons in 1985 with two children, he enjoys reading American history and working out at the gym.",Appointed Date: 01/2000-Resigned Date: 12/2019
https://www.courts.ca.gov/44579.htm,"Justice Teri L. Jackson was first appointed to the California Court of Appeal, First Appellate District, Division Three, in November 2019 by Governor Gavin Newsom. The Commission on Judicial Appointments confirmed her appointment in January 2020. In August 2021, Justice Jackson was elevated to Presiding Justice of the First Appellate District, Division Five.
In 2021–2022, she helped to develop and chaired the statewide California Judicial Mentor Program–Appellate, a program created to demystify the process of applying for appointment to the Court of Appeal. Before joining the First Appellate District, Justice Jackson served as a Judge of the San Francisco Superior Court. She is the first African-American female, appointed in 2002 by Governor Gray Davis, to serve on the San Francisco bench. From 2017 to 2019, she was the Presiding Judge of the court. Justice Jackson has served in a variety of judicial assignments: Assistant Presiding Judge; Complex Civil Litigation Department; Supervising Judge of the Criminal Division; Supervising Judge of the Asbestos and California Environmental Quality Act Department; Supervising Judge of the Criminal Grand Jury; civil and criminal trials; felony preliminary hearings; and the trial court’s Appellate Division.
In 2007, Chief Justice Ronald M. George reassigned Justice Jackson to work a special trial team in Riverside, California, to help reduce the criminal case backlog. This special trial team was able to reduce the criminal backlog by approximately 1,000 cases. After her special assignment, Justice Jackson served on various statewide judicial committees: the Judicial Council of California Criminal Jury Instructions Advisory Committee, Advisory Committee on Providing Access and Fairness, and Pretrial Detention Reform Work Group. In 2020, Chief Justice Tani G. Cantil-Sakauye appointed her to serve on the Jury Selection Work Group. Justice Jackson served as an adjunct law professor at both University of California, Hastings College of the Law, and University of San Francisco School of Law.
Before her appointment to the bench, Justice Jackson worked at the firm of Orrick, Herrington & Sutcliffe, specializing in complex litigation, employer defense, real estate, trade secrets, and white collar defense. She was a prosecutor for more than 15 years, first with the San Mateo County District Attorney’s Office and then with the San Francisco District Attorney’s Office, where her last assignment was Managing Attorney of the Homicide Trial Team. She was the first woman to hold that position. She was also the Chair of the California Committee of Bar Examiners.
Justice Jackson received her B.A. in 1977 from the University of California, Santa Cruz, where she majored in politics. She earned her J.D. in 1980 from Georgetown University Law Center in Washington, D.C.",11/2019-08/2021
